index,Year,Month,State,Species,Location,normalized_food,Illnesses,Hospitalizations,Fatalities,Are_there_Hospitalizations,Are_there_Fatalities,Log_Illnesses,Most_common_Location,Most_common_Species
6230,1999,January,FL,norovirus genogroup i,private home/residence,pasta salad spinach salad,9.0,1.0,0.0,1,0,2.1972245773362196,private home/residence,norovirus genogroup i
6231,1998,April,FL,other - virus,restaurant - other or unknown type,chicken salad pita,3.0,1.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6232,1999,January,FL,staphylococcus aureus,restaurant - other or unknown type,roast beef,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6233,1998,March,FL,staphylococcus aureus,restaurant - other or unknown type,salami,11.0,0.0,0.0,0,0,2.3978952727983707,restaurant - other or unknown type,staphylococcus aureus
6234,1998,March,FL,staphylococcus aureus,restaurant - other or unknown type,taco beef,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6235,1998,March,FL,staphylococcus aureus,restaurant - other or unknown type,nacho,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6236,1998,March,FL,clostridium perfringens,restaurant - other or unknown type,chicken pasta,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,clostridium perfringens
6237,1998,March,FL,clostridium perfringens,restaurant - other or unknown type,multiple food,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6238,1998,March,FL,clostridium perfringens,restaurant - other or unknown type,pizza meat,2.0,2.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6239,1998,February,FL,clostridium perfringens,restaurant - other or unknown type,bean baked pork bbq,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,clostridium perfringens
6240,1998,February,FL,clostridium perfringens,other,hot dog,8.0,0.0,0.0,0,0,2.0794415416798357,other,clostridium perfringens
6241,1998,February,FL,clostridium perfringens,restaurant - other or unknown type,beef,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,clostridium perfringens
6242,1998,February,FL,norovirus genogroup i,restaurant - other or unknown type,chicken buffalo wing,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
6243,1998,February,FL,norovirus genogroup i,restaurant - other or unknown type,chicken,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
6244,1998,February,FL,norovirus genogroup i,grocery store,oil,4.0,0.0,0.0,0,0,1.3862943611198906,grocery store,norovirus genogroup i
6245,1998,February,FL,norovirus genogroup i,caterer (food prepared off-site from where served),caesar salad stirfry,35.0,1.0,0.0,1,0,3.5553480614894135,caterer (food prepared off-site from where served),norovirus genogroup i
6246,1998,February,FL,staphylococcus aureus,other,burrito,18.0,0.0,0.0,0,0,2.8903717578961645,other,staphylococcus aureus
6247,1998,February,FL,staphylococcus aureus,other,hot dog,2.0,0.0,0.0,0,0,0.6931471805599453,other,staphylococcus aureus
6248,1998,February,FL,staphylococcus aureus,restaurant - other or unknown type,cake carrot pudding chocolate salad,8.0,0.0,0.0,0,0,2.0794415416798357,restaurant - other or unknown type,staphylococcus aureus
6249,1998,February,FL,clostridium perfringens,grocery store; restaurant - other or unknown type,cake carrot pudding chocolate salad,3.0,0.0,0.0,0,0,1.0986122886681098,bulk_Location,clostridium perfringens
6250,1998,February,FL,clostridium perfringens,restaurant - other or unknown type,ethnic style,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,clostridium perfringens
6251,1998,January,FL,clostridium perfringens,restaurant - other or unknown type,ethnic style,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,clostridium perfringens
6252,1998,January,FL,norovirus genogroup i,restaurant - other or unknown type,greek salad,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
6253,1998,January,FL,staphylococcus aureus,restaurant - other or unknown type,ground beef cheeseburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6254,1998,December,FL,shigella sonnei,restaurant - other or unknown type,multiple food,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6255,1998,December,FL,shigella sonnei,restaurant - other or unknown type,ice cream,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6256,1998,December,FL,shigella sonnei,restaurant - other or unknown type,chicken nuggetsfingers,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6257,1998,December,FL,other - virus,restaurant - other or unknown type,sandwich hamcheese,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6258,1998,November,FL,other - virus,restaurant - other or unknown type,ethnic style,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,bulk_Species
6259,1998,October,FL,other - virus,restaurant - other or unknown type,crab,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6260,1998,October,FL,other - virus,restaurant - other or unknown type,fish salad,3.0,1.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6261,1998,December,NY,other - virus,restaurant - other or unknown type,chicken salad,7.0,0.0,0.0,0,0,1.9459101490553132,restaurant - other or unknown type,bulk_Species
6262,1998,December,FL,other - virus,restaurant - other or unknown type,steak prime rib,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,bulk_Species
6263,1998,December,FL,other - virus,private home/residence,salad seafood shrimp,3.0,0.0,0.0,0,0,1.0986122886681098,private home/residence,bulk_Species
6264,1998,December,FL,other - virus,restaurant - other or unknown type,pizza meat,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,bulk_Species
6265,1998,December,FL,other - virus,restaurant - other or unknown type,multiple food,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,bulk_Species
6266,1998,December,FL,other - virus,restaurant - other or unknown type,steak,2.0,2.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6267,1998,December,FL,other - virus,private home/residence,chicken,6.0,0.0,0.0,0,0,1.791759469228055,private home/residence,bulk_Species
6268,1998,December,FL,other - virus,caterer (food prepared off-site from where served),chicken marsala pasta,8.0,0.0,0.0,0,0,2.0794415416798357,caterer (food prepared off-site from where served),bulk_Species
6269,1998,December,FL,other - virus,restaurant - other or unknown type,mushroom oyster salad,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6270,1998,December,FL,other - virus,restaurant - other or unknown type,pizza cheese,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6271,1998,December,FL,other - virus,restaurant - other or unknown type,salad,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6272,1998,December,FL,other - virus,other,lemonade,5.0,0.0,0.0,0,0,1.6094379124341003,other,bulk_Species
6273,1998,December,FL,other - virus,restaurant - other or unknown type,condiment ground beef hamburger,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,bulk_Species
6274,1998,December,FL,other - virus,restaurant - other or unknown type,rib pork,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6275,1998,December,FL,other - virus,restaurant - other or unknown type,cake cheese fried onionsonion ring,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6276,1998,November,FL,other - virus,restaurant - other or unknown type,crab,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6277,1998,November,FL,other - virus,school/college/university,manicotti,57.0,0.0,0.0,0,0,4.04305126783455,school/college/university,bulk_Species
6278,1998,November,FL,other - virus,restaurant - other or unknown type,manicotti,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6279,1998,November,FL,other - virus,restaurant - other or unknown type,chicken buffalo wing,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6280,1998,November,FL,other - virus,restaurant - other or unknown type,deli meat multiple,22.0,0.0,0.0,0,0,3.091042453358316,restaurant - other or unknown type,bulk_Species
6281,1998,November,FL,vibrio parahaemolyticus,restaurant - other or unknown type,oyster rice seafood,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6282,1998,October,FL,vibrio parahaemolyticus,school/college/university,chicken nuggetsfingers,7.0,0.0,0.0,0,0,1.9459101490553132,school/college/university,bulk_Species
6283,1998,November,FL,vibrio parahaemolyticus,restaurant - other or unknown type,condiment sandwich tuna fish,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6284,1998,October,FL,vibrio parahaemolyticus,other,seafood,3.0,0.0,0.0,0,0,1.0986122886681098,other,bulk_Species
6285,1998,October,FL,salmonella enterica,restaurant - other or unknown type,egg,2.0,2.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6286,1998,October,FL,norovirus genogroup i,private home/residence,multiple food,14.0,0.0,0.0,0,0,2.6390573296152584,private home/residence,norovirus genogroup i
6287,1998,October,FL,staphylococcus aureus,restaurant - other or unknown type,coleslaw,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6288,1998,October,FL,staphylococcus aureus,restaurant - other or unknown type,chicken,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6289,1998,October,FL,staphylococcus aureus,restaurant - other or unknown type,sandwich gyro,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6290,1998,October,FL,staphylococcus aureus,restaurant - other or unknown type,coleslaw,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6291,1998,October,FL,staphylococcus aureus,restaurant - other or unknown type,pizza meat,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,staphylococcus aureus
6292,1998,October,FL,staphylococcus aureus,restaurant - other or unknown type,ethnic style,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6293,1998,September,FL,salmonella enterica,restaurant - other or unknown type,pizza meat,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6294,1998,September,FL,salmonella enterica,private home/residence,hot dog,4.0,0.0,0.0,0,0,1.3862943611198906,private home/residence,salmonella enterica
6295,1998,September,FL,staphylococcus aureus,restaurant - other or unknown type,pizza meat vegetable,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,staphylococcus aureus
6296,1998,September,FL,salmonella enterica,restaurant - other or unknown type,burrito bean burrito beef,9.0,0.0,0.0,0,0,2.1972245773362196,restaurant - other or unknown type,salmonella enterica
6297,1998,August,FL,salmonella enterica,school/college/university,burrito bean burrito beef,81.0,0.0,0.0,0,0,4.394449154672439,school/college/university,salmonella enterica
6298,1998,August,FL,salmonella enterica,restaurant - other or unknown type,chicken rib pork,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6299,1998,August,FL,salmonella enterica,restaurant - other or unknown type,pizza cheese,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
6300,1998,August,FL,salmonella enterica,restaurant - other or unknown type,house salad,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6301,1998,August,FL,salmonella enterica,restaurant - other or unknown type,house salad,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,salmonella enterica
6302,1998,August,FL,salmonella enterica,restaurant - other or unknown type,house salad,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6303,1998,August,FL,salmonella enterica,restaurant - other or unknown type,caesar salad chicken,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6304,1998,August,FL,salmonella enterica,restaurant - other or unknown type,cheese,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6305,1998,August,FL,clostridium perfringens,restaurant - other or unknown type,chicken bbq salad bar,2.0,0.0,2.0,0,1,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6306,1998,July,FL,clostridium perfringens,restaurant - other or unknown type,sandwich turkey,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6307,1998,July,FL,clostridium perfringens,restaurant - other or unknown type,steak prime rib,12.0,0.0,0.0,0,0,2.4849066497880004,restaurant - other or unknown type,clostridium perfringens
6308,1998,July,FL,clostridium perfringens,restaurant - other or unknown type,sandwich,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,clostridium perfringens
6309,1998,July,FL,staphylococcus aureus,restaurant - other or unknown type,pizza meat,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6310,1998,June,FL,vibrio parahaemolyticus,restaurant - other or unknown type,multiple food,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6311,1998,June,FL,vibrio parahaemolyticus,other,oyster raw,4.0,0.0,0.0,0,0,1.3862943611198906,other,bulk_Species
6312,1998,June,FL,norovirus genogroup i,restaurant - other or unknown type,fish stuffed flounder,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
6313,1998,June,FL,norovirus genogroup i,restaurant - other or unknown type,shrimp,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
6314,1998,June,FL,norovirus genogroup i,restaurant - other or unknown type,salad bar,11.0,0.0,0.0,0,0,2.3978952727983707,restaurant - other or unknown type,norovirus genogroup i
6315,1998,June,FL,staphylococcus aureus,restaurant - other or unknown type,beef chicken french fry,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6316,1998,June,FL,staphylococcus aureus,restaurant - other or unknown type,ethnic style,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6317,1998,June,FL,salmonella enterica,restaurant - other or unknown type,french toast,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6318,1998,June,FL,salmonella enterica,grocery store,potato mashed,2.0,1.0,0.0,1,0,0.6931471805599453,grocery store,salmonella enterica
6319,1998,May,FL,staphylococcus aureus,restaurant - other or unknown type,chicken potato mashed,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6320,1998,May,FL,staphylococcus aureus,restaurant - other or unknown type,fried rice,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6321,1998,May,FL,staphylococcus aureus,restaurant - other or unknown type,french fry ground beef hamburger soda,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6322,1998,May,FL,staphylococcus aureus,restaurant - other or unknown type,chicken noodle,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
